,RNA,Clustering File,threshold,cluster,configuration,RMSD,size
13504,3r4f,singleA,6.0,3,1,13.622132725825278,66
13505,3r4f,singleA,9.0,4,1,13.225150282700003,66
13506,3r4f,singleA,6.5,1,1,11.505663822657084,66
13507,3r4f,singleA,9.0,2,1,15.481605213930498,66
13508,3r4f,allA,2.5,4,1,26.586028285548785,66
13509,3r4f,allB,5.5,4,1,16.497324025429094,66
13510,3r4f,allB,2.5,5,1,12.47217302638157,66
13511,3r4f,singleB,5.0,5,1,12.192362363381429,66
13512,3r4f,allB,4.0,3,1,11.122086135253584,66
13513,3r4f,singleB,10.0,2,1,15.481605213930498,66
13514,3r4f,singleB,2.5,5,1,15.481605213930498,66
13515,3r4f,allB,1.5,5,1,11.225448766085034,66
13516,3r4f,allB,2.0,4,1,12.324487818972438,66
13517,3r4f,singleA,2.0,3,1,12.61823283982349,66
13518,3r4f,allB,5.0,1,1,11.505663822657084,66
13519,3r4f,allB,2.0,3,1,17.460598500624197,66
13520,3r4f,singleA,3.0,4,1,11.616755140743908,66
13521,3r4f,singleA,7.5,2,1,13.234058334464148,66
13522,3r4f,singleA,8.5,2,1,15.481605213930498,66
13523,3r4f,singleA,5.0,5,1,12.916473977057361,66
13524,3r4f,allA,1.5,3,1,16.43829674875107,66
13525,3r4f,allA,5.5,1,1,11.505663822657084,66
13526,3r4f,allB,6.0,2,1,11.085761137603498,66
13527,3r4f,allA,9.5,5,1,9.853781000204947,66
13528,3r4f,singleA,8.5,1,1,11.505663822657084,66
13529,3r4f,singleA,3.5,4,1,12.291114676871256,66
13530,3r4f,singleB,1.0,2,1,13.522888005156295,66
13531,3r4f,singleA,2.5,2,1,12.324487818972438,66
13532,3r4f,allA,1.5,4,1,16.596864161642102,66
13533,3r4f,allB,1.0,3,1,17.460598500624197,66
13534,3r4f,singleB,4.0,5,1,11.505663822657084,66
13535,3r4f,allA,10.0,1,1,13.056278183310893,66
13536,3r4f,singleA,1.0,5,1,12.759678679339853,66
13537,3r4f,allB,7.0,5,1,17.460598500624197,66
13538,3r4f,allA,8.0,1,1,11.505663822657084,66
13539,3r4f,allB,10.0,1,1,11.392282475430461,66
13540,3r4f,singleB,4.5,4,1,10.901426512158856,66
13541,3r4f,allB,9.5,1,1,10.65674903523584,66
13542,3r4f,singleB,1.5,4,1,12.306055419995474,66
13543,3r4f,allB,5.0,3,1,13.381819756669868,66
13544,3r4f,allA,4.0,2,1,12.460529683765454,66
13545,3r4f,singleA,5.5,3,1,12.46762206677761,66
13546,3r4f,allB,4.0,1,1,12.460529683765454,66
13547,3r4f,singleA,9.5,4,1,16.835418022728156,66
13548,3r4f,singleA,4.0,2,1,12.219402604055567,66
13549,3r4f,singleB,2.0,4,1,11.982132531398573,66
13550,3r4f,singleB,3.5,5,1,12.209307924694176,66
13551,3r4f,allB,1.5,3,1,17.439366387572687,66
13552,3r4f,singleA,3.5,3,1,11.122086135253584,66
13553,3r4f,singleA,6.5,5,1,11.515511278271582,66
13554,3r4f,allB,3.0,3,1,17.460598500624197,66
13555,3r4f,singleB,2.0,3,1,11.919035195853732,66
13556,3r4f,singleB,1.0,1,1,12.330543378132207,66
13557,3r4f,allB,7.5,5,1,11.383233284089368,66
13558,3r4f,allB,6.5,3,1,10.374415646194247,66
13559,3r4f,singleB,2.5,4,1,12.306055419995474,66
13560,3r4f,allA,3.5,1,1,26.4081824440835,66
13561,3r4f,allA,4.0,1,1,11.67635217009148,66
13562,3r4f,singleA,1.5,2,1,11.919035195853732,66
13563,3r4f,allB,8.0,3,1,16.835418022728156,66
13564,3r4f,allA,1.0,1,1,17.15476318694024,66
13565,3r4f,allB,2.5,1,1,17.460598500624197,66
13566,3r4f,singleA,2.0,2,1,11.051651460302212,66
13567,3r4f,allA,1.5,1,1,15.58248375580735,66
13568,3r4f,singleB,4.5,3,1,11.304729098921388,66
13569,3r4f,allA,5.0,3,1,13.056278183310893,66
13570,3r4f,allA,8.0,3,1,16.835418022728156,66
13571,3r4f,singleB,2.5,3,1,13.893070215038863,66
13572,3r4f,singleB,2.5,1,1,12.10364821035377,66
13573,3r4f,allB,9.0,5,1,15.780462604119057,66
13574,3r4f,allA,9.5,4,1,17.460598500624197,66
13575,3r4f,allA,3.5,3,1,11.96281739390851,66
13576,3r4f,singleA,7.5,4,1,15.481605213930498,66
13577,3r4f,singleB,7.0,1,1,12.10364821035377,66
13578,3r4f,singleB,3.0,3,1,13.439761902652888,66
13579,3r4f,singleA,4.5,5,1,10.162243846710233,66
13580,3r4f,singleA,9.0,1,1,12.361893058912942,66
13581,3r4f,singleB,3.5,1,1,12.10364821035377,66
13582,3r4f,allA,3.5,5,1,12.321899204262303,66
13583,3r4f,allA,7.5,5,1,16.835418022728156,66
13584,3r4f,singleB,3.0,2,1,11.326499900675406,66
13585,3r4f,allA,9.0,2,1,16.4672250242717,66
13586,3r4f,allB,2.5,2,1,17.439366387572687,66
13587,3r4f,allA,9.0,4,1,15.948109605843571,66
13588,3r4f,allB,8.5,4,1,13.951899512252803,66
13589,3r4f,allB,7.5,2,1,16.497324025429094,66
13590,3r4f,allA,9.0,1,1,11.505663822657084,66
13591,3r4f,allA,4.5,4,1,11.285060921412875,66
13592,3r4f,allA,6.0,3,1,10.62399642319217,66
13593,3r4f,allA,4.0,5,1,12.37681703831805,66
13594,3r4f,singleA,4.0,3,1,12.291114676871256,66
13595,3r4f,allA,10.0,2,1,17.02348965400455,66
13596,3r4f,allA,6.5,3,1,10.62399642319217,66
13597,3r4f,allA,6.0,4,1,13.622132725825278,66
13598,3r4f,singleA,2.0,4,1,15.481605213930498,66
13599,3r4f,allA,8.5,5,1,13.951899512252803,66
13600,3r4f,singleB,5.5,3,1,12.306055419995474,66
13601,3r4f,singleB,7.5,4,1,15.481605213930498,66
13602,3r4f,allA,9.5,2,1,16.98995291341327,66
13603,3r4f,singleB,4.0,2,1,12.219402604055567,66
13604,3r4f,allB,7.5,4,1,13.827620908891015,66
13605,3r4f,singleA,5.5,2,1,11.304729098921388,66
13606,3r4f,singleB,1.5,2,1,10.537115354782825,66
13607,3r4f,allB,4.5,1,1,11.466215591903023,66
13608,3r4f,singleB,3.0,5,1,11.515511278271582,66
13609,3r4f,singleA,5.5,4,1,13.722740251130602,66
13610,3r4f,allB,3.0,1,1,17.439366387572687,66
13611,3r4f,allA,5.0,1,1,11.505663822657084,66
13612,3r4f,allA,2.5,1,1,26.4081824440835,66
13613,3r4f,allB,1.5,1,1,15.859687891002142,66
13614,3r4f,singleA,4.0,5,1,10.915892084479399,66
13615,3r4f,singleB,5.0,2,1,12.569669844510635,66
13616,3r4f,allA,3.0,5,1,17.894211354513505,66
13617,3r4f,singleB,8.0,1,1,11.505663822657084,66
13618,3r4f,allA,2.5,5,1,16.596864161642102,66
13619,3r4f,singleA,4.0,4,1,11.122086135253584,66
13620,3r4f,allB,8.5,3,1,16.835418022728156,66
13621,3r4f,allB,3.0,5,1,12.324487818972438,66
13622,3r4f,allB,3.5,1,1,17.439366387572687,66
13623,3r4f,allB,8.0,4,1,13.952913674211562,66
13624,3r4f,singleA,9.5,2,1,15.481605213930498,66
13625,3r4f,singleA,1.0,1,1,11.822584319851561,66
13626,3r4f,allB,5.5,3,1,13.381819756669868,66
13627,3r4f,allB,6.5,5,1,18.09424494141715,66
13628,3r4f,allA,7.5,2,1,16.906427771708604,66
13629,3r4f,singleA,2.5,1,1,11.698769166027681,66
13630,3r4f,allA,9.0,5,1,14.406144522390438,66
13631,3r4f,singleA,3.0,3,1,12.321899204262303,66
13632,3r4f,allB,8.0,5,1,12.320872534037514,66
13633,3r4f,singleB,6.0,5,1,15.481605213930498,66
13634,3r4f,singleB,5.0,4,1,12.916473977057361,66
13635,3r4f,allB,4.0,4,1,11.223034349051954,66
13636,3r4f,allA,2.5,2,1,17.460598500624197,66
13637,3r4f,singleB,3.5,2,1,12.330543378132207,66
13638,3r4f,singleA,10.0,1,1,12.209307924694176,66
13639,3r4f,singleA,5.0,2,1,12.291114676871256,66
13640,3r4f,allA,1.0,5,1,27.7043642771315,66
13641,3r4f,allB,7.0,4,1,11.003340401896144,66
13642,3r4f,allA,6.5,4,1,13.878061824332676,66
13643,3r4f,allB,1.5,2,1,17.460598500624197,66
13644,3r4f,singleA,4.5,1,1,12.569669844510635,66
13645,3r4f,singleB,5.0,1,1,11.46245610678619,66
13646,3r4f,allB,10.0,2,1,16.8802695476109,66
13647,3r4f,singleB,6.5,5,1,11.515511278271582,66
13648,3r4f,singleA,3.5,1,1,11.698769166027681,66
13649,3r4f,singleA,1.0,2,1,11.391049117618623,66
13650,3r4f,allA,4.5,3,1,26.630929386711234,66
13651,3r4f,allB,10.0,4,1,12.60221409118255,66
13652,3r4f,allA,10.0,4,1,26.630929386711234,66
13653,3r4f,allB,5.0,2,1,11.304512373384355,66
13654,3r4f,allB,9.0,1,1,10.65674903523584,66
13655,3r4f,singleB,5.5,2,1,12.219402604055567,66
13656,3r4f,allA,10.0,5,1,17.296360888926895,66
13657,3r4f,singleA,10.0,2,1,15.481605213930498,66
13658,3r4f,singleB,6.5,3,1,12.192362363381429,66
13659,3r4f,allB,6.0,4,1,13.622132725825278,66
13660,3r4f,allB,4.0,2,1,12.10364821035377,66
13661,3r4f,allA,2.0,3,1,26.586028285548785,66
13662,3r4f,allA,5.5,4,1,16.86896855175206,66
13663,3r4f,allB,8.5,1,1,11.505663822657084,66
13664,3r4f,singleA,7.5,5,1,16.835418022728156,66
13665,3r4f,singleB,2.0,1,1,10.537115354782825,66
13666,3r4f,singleA,7.0,5,1,11.515511278271582,66
13667,3r4f,allB,5.5,1,1,11.505663822657084,66
13668,3r4f,allA,1.5,5,1,17.15476318694024,66
13669,3r4f,singleA,7.0,4,1,16.280777008484577,66
13670,3r4f,allB,6.0,5,1,18.09424494141715,66
13671,3r4f,allB,3.5,2,1,11.46245610678619,66
13672,3r4f,allB,7.5,3,1,17.460598500624197,66
13673,3r4f,singleA,6.0,1,1,11.505663822657084,66
13674,3r4f,singleA,2.0,5,1,13.522888005156295,66
13675,3r4f,allA,8.5,2,1,16.86896855175206,66
13676,3r4f,allA,5.0,4,1,16.86896855175206,66
13677,3r4f,singleB,8.5,2,1,15.481605213930498,66
13678,3r4f,singleB,1.0,4,1,12.361893058912942,66
13679,3r4f,allB,3.5,3,1,11.983989319087364,66
13680,3r4f,allA,8.0,2,1,16.172946546625326,66
13681,3r4f,singleA,8.5,4,1,16.835418022728156,66
13682,3r4f,singleB,7.5,3,1,13.234058334464148,66
13683,3r4f,singleB,4.5,1,1,11.46245610678619,66
13684,3r4f,allB,1.0,5,1,11.362244496577249,66
13685,3r4f,singleA,3.0,2,1,10.901426512158856,66
13686,3r4f,allA,9.5,3,1,26.4081824440835,66
13687,3r4f,allB,3.0,4,1,12.10364821035377,66
13688,3r4f,allB,9.5,4,1,15.957509204133332,66
13689,3r4f,allA,6.5,1,1,11.505663822657084,66
13690,3r4f,allA,3.0,4,1,26.586028285548785,66
13691,3r4f,allA,2.0,5,1,13.31752980098036,66
13692,3r4f,singleB,8.5,1,1,11.505663822657084,66
13693,3r4f,allA,2.5,3,1,15.58248375580735,66
13694,3r4f,allA,2.0,1,1,17.15476318694024,66
13695,3r4f,singleA,7.5,1,1,11.505663822657084,66
13696,3r4f,allA,5.0,5,1,12.291114676871256,66
13697,3r4f,allA,8.0,4,1,26.630929386711234,66
13698,3r4f,singleA,5.0,4,1,12.46762206677761,66
13699,3r4f,allB,1.0,1,1,17.439366387572687,66
13700,3r4f,singleA,5.5,5,1,12.320872534037514,66
13701,3r4f,allB,4.5,3,1,11.285060921412875,66
13702,3r4f,singleB,3.5,4,1,11.691975880919358,66
13703,3r4f,allB,2.5,4,1,11.698769166027681,66
13704,3r4f,singleB,10.0,1,1,12.209307924694176,66
13705,3r4f,singleA,7.5,3,1,12.320872534037514,66
13706,3r4f,singleA,1.5,1,1,12.46762206677761,66
13707,3r4f,allA,3.0,2,1,17.29669910705508,66
13708,3r4f,singleB,7.0,4,1,11.515511278271582,66
13709,3r4f,singleA,9.5,3,1,13.225150282700003,66
13710,3r4f,allB,5.0,4,1,12.291114676871256,66
13711,3r4f,allB,9.5,5,1,15.780462604119057,66
13712,3r4f,singleA,6.5,3,1,13.234058334464148,66
13713,3r4f,allB,7.0,2,1,16.497324025429094,66
13714,3r4f,singleB,7.0,2,1,13.234058334464148,66
13715,3r4f,allB,2.0,2,1,15.859687891002142,66
13716,3r4f,singleA,7.0,3,1,14.848888847317836,66
13717,4qln_A,allA,6.0,5,1,33.28417792285097,117
13718,4qln_A,allA,6.5,5,1,31.68593694369791,117
13719,4qln_A,singleA,1.5,3,1,26.088530046746598,117
13720,4qln_A,singleB,10.0,4,1,33.58307311727145,117
13721,4qln_A,singleA,1.5,5,1,30.351192727799017,117
13722,4qln_A,singleB,1.5,3,1,28.72267397022777,117
13723,4qln_A,allA,6.0,1,1,34.09626812423905,117
13724,4qln_A,singleB,6.0,2,1,27.47914845842207,117
13725,4qln_A,singleB,8.0,2,1,33.58036777642556,117
13726,4qln_A,singleB,5.5,1,1,25.697764494212333,117
13727,4qln_A,allA,1.0,3,1,33.067302581250864,117
13728,4qln_A,singleB,1.0,5,1,28.26894762809539,117
13729,4qln_A,singleA,6.0,4,1,27.47914845842207,117
13730,4qln_A,singleB,4.5,2,1,26.233985591213546,117
13731,4qln_A,singleA,8.5,3,1,34.561236957030346,117
13732,4qln_A,allB,4.5,2,1,33.45885831883688,117
13733,4qln_A,singleA,6.0,5,1,33.278919754102596,117
13734,4qln_A,allA,9.0,3,1,32.413983093720525,117
13735,4qln_A,singleA,7.0,2,1,27.735542179665426,117
13736,4qln_A,allB,3.5,5,1,30.351192727799017,117
13737,4qln_A,allB,6.0,1,1,34.09626812423905,117
13738,4qln_A,singleA,2.0,1,1,33.53783087798017,117
13739,4qln_A,singleA,8.0,4,1,34.561236957030346,117
13740,4qln_A,singleB,1.5,5,1,33.58307311727145,117
13741,4qln_A,allB,6.5,2,1,34.09626812423905,117
13742,4qln_A,allB,2.0,5,1,29.133889201409414,117
13743,4qln_A,allA,7.0,2,1,25.697764494212333,117
13744,4qln_A,singleB,10.0,3,1,32.63465948956722,117
13745,4qln_A,singleA,4.0,1,1,33.54161594199063,117
13746,4qln_A,singleA,5.5,1,1,34.09626812423905,117
13747,4qln_A,singleA,10.0,5,1,31.72247153044668,117
13748,4qln_A,allA,3.0,3,1,34.3760847101586,117
13749,4qln_A,singleA,9.0,5,1,33.70526220043392,117
13750,4qln_A,allB,10.0,5,1,32.15550497193288,117
13751,4qln_A,allB,5.5,2,1,34.09626812423905,117
13752,4qln_A,singleA,8.0,2,1,33.66565757563633,117
13753,4qln_A,allB,9.0,4,1,32.54304994925952,117
13754,4qln_A,allA,4.5,5,1,34.00995148482279,117
13755,4qln_A,allB,3.0,2,1,26.1776240327498,117
13756,4qln_A,singleA,4.5,2,1,33.45885831883688,117
13757,4qln_A,allA,8.0,5,1,32.413983093720525,117
13758,4qln_A,allA,7.5,1,1,34.09626812423905,117
13759,4qln_A,allB,1.5,4,1,33.37321081346534,117
13760,4qln_A,allA,8.5,4,1,34.561236957030346,117
13761,4qln_A,allA,3.0,1,1,33.53783087798017,117
13762,4qln_A,allA,6.5,2,1,34.09626812423905,117
13763,4qln_A,singleA,2.5,5,1,27.385594753446565,117
13764,4qln_A,singleB,5.5,4,1,27.735542179665426,117
13765,4qln_A,allB,9.5,3,1,32.15550497193288,117
13766,4qln_A,singleB,7.5,2,1,25.992358492449277,117
13767,4qln_A,singleA,3.5,5,1,27.377324558838836,117
13768,4qln_A,allA,3.5,4,1,32.8695816827656,117
13769,4qln_A,allB,10.0,3,1,32.20340044156828,117
13770,4qln_A,allB,6.0,3,1,27.47914845842207,117
13771,4qln_A,allA,8.5,3,1,32.413983093720525,117
13772,4qln_A,singleB,9.0,2,1,33.58036777642556,117
13773,4qln_A,allB,5.5,5,1,28.62260645014706,117
13774,4qln_A,singleB,9.5,1,1,27.377324558838836,117
13775,4qln_A,singleB,7.5,1,1,26.457344915920796,117
13776,4qln_A,allA,7.5,3,1,34.34419601621211,117
13777,4qln_A,singleA,10.0,3,1,34.55873840289891,117
13778,4qln_A,allB,2.0,1,1,25.697764494212333,117
13779,4qln_A,singleA,6.5,4,1,33.91237532229201,117
13780,4qln_A,singleA,3.5,2,1,33.91237532229201,117
13781,4qln_A,singleB,9.5,4,1,33.662840046555786,117
13782,4qln_A,allA,1.5,2,1,34.3760847101586,117
13783,4qln_A,singleA,1.0,3,1,27.735542179665426,117
13784,4qln_A,singleB,9.5,2,1,32.180868540174615,117
13785,4qln_A,allB,4.0,5,1,28.72267397022777,117
13786,4qln_A,singleB,7.5,5,1,31.68593694369791,117
13787,4qln_A,allB,8.0,2,1,34.09626812423905,117
13788,4qln_A,singleB,3.0,1,1,28.26894762809539,117
13789,4qln_A,allB,9.0,2,1,33.58036777642556,117
13790,4qln_A,allB,1.0,2,1,27.83425228023918,117
13791,4qln_A,allB,6.5,4,1,31.68593694369791,117
13792,4qln_A,allA,8.5,1,1,26.775677395726145,117
13793,4qln_A,singleB,4.0,4,1,28.72267397022777,117
13794,4qln_A,allA,7.0,1,1,34.09626812423905,117
13795,4qln_A,allB,7.0,1,1,34.09626812423905,117
13796,4qln_A,singleA,4.5,3,1,34.00995148482279,117
13797,4qln_A,allB,3.5,4,1,30.77855584656304,117
13798,4qln_A,singleB,4.0,1,1,25.676308145837478,117
13799,4qln_A,singleB,8.0,4,1,33.46660574363645,117
13800,4qln_A,singleA,5.0,1,1,32.816390721711,117
13801,4qln_A,singleB,6.5,1,1,25.90686395533045,117
13802,4qln_A,allB,1.0,4,1,30.21243121630565,117
13803,4qln_A,allA,7.0,3,1,34.34419601621211,117
13804,4qln_A,singleA,1.0,4,1,27.821060368001792,117
13805,4qln_A,allB,5.0,5,1,27.821060368001792,117
13806,4qln_A,allB,4.5,5,1,30.985919382842265,117
13807,4qln_A,allA,5.5,3,1,25.697764494212333,117
13808,4qln_A,allA,2.0,2,1,25.676308145837478,117
13809,4qln_A,singleA,9.5,1,1,27.47914845842207,117
13810,4qln_A,singleB,9.0,5,1,24.869169668487125,117
13811,4qln_A,singleB,1.0,3,1,26.457344915920796,117
13812,4qln_A,allA,7.5,4,1,29.854572514105772,117
13813,4qln_A,singleB,8.0,5,1,32.413983093720525,117
13814,4qln_A,singleA,2.5,4,1,34.34419601621211,117
13815,4qln_A,allA,3.5,2,1,33.91237532229201,117
13816,4qln_A,singleB,2.0,5,1,33.662840046555786,117
13817,4qln_A,singleA,8.0,3,1,29.854572514105772,117
13818,4qln_A,singleB,4.5,5,1,33.58307311727145,117
13819,4qln_A,allA,4.5,2,1,33.45885831883688,117
13820,4qln_A,allA,4.5,1,1,33.54161594199063,117
13821,4qln_A,singleA,2.5,3,1,26.1776240327498,117
13822,4qln_A,allB,4.5,4,1,25.697764494212333,117
13823,4qln_A,singleB,3.0,4,1,27.01935602489445,117
13824,4qln_A,allA,1.0,2,1,28.94373852839332,117
13825,4qln_A,singleB,6.0,3,1,34.78733102725761,117
13826,4qln_A,singleB,7.0,3,1,33.58036777642556,117
13827,4qln_A,singleA,6.0,2,1,25.90686395533045,117
13828,4qln_A,singleB,2.0,2,1,33.58307311727145,117
13829,4qln_A,singleB,6.5,4,1,33.45885831883688,117
13830,4qln_A,allA,9.5,1,1,27.377324558838836,117
13831,4qln_A,singleA,6.5,2,1,25.90686395533045,117
13832,4qln_A,allA,7.0,5,1,32.54304994925952,117
13833,4qln_A,singleA,9.0,3,1,34.561236957030346,117
13834,4qln_A,singleB,6.0,4,1,27.01935602489445,117
13835,4qln_A,allA,5.5,2,1,34.34419601621211,117
13836,4qln_A,allA,5.0,2,1,33.28417792285097,117
13837,4qln_A,allB,6.5,1,1,25.90686395533045,117
13838,4qln_A,allA,4.0,4,1,27.01935602489445,117
13839,4qln_A,allA,1.0,4,1,26.457344915920796,117
13840,4qln_A,singleB,6.5,2,1,27.821060368001792,117
13841,4qln_A,allA,7.0,4,1,29.136598977917792,117
13842,4qln_A,allA,6.0,2,1,25.992358492449277,117
13843,4qln_A,singleB,2.5,2,1,28.09161084736865,117
13844,4qln_A,allB,8.5,5,1,34.561236957030346,117
13845,4qln_A,singleA,1.5,4,1,26.635187252955443,117
13846,4qln_A,allA,10.0,3,1,32.413983093720525,117
13847,4qln_A,singleA,8.0,1,1,26.775677395726145,117
13848,4qln_A,allB,9.0,3,1,32.413983093720525,117
13849,4qln_A,singleA,3.0,5,1,28.09161084736865,117
13850,4qln_A,allB,9.5,2,1,34.3760847101586,117
13851,4qln_A,allA,4.0,3,1,33.45885831883688,117
13852,4qln_A,allB,7.5,1,1,34.09626812423905,117
13853,4qln_A,singleB,5.0,3,1,33.859094790026504,117
13854,4qln_A,allA,2.0,4,1,34.52858960339967,117
13855,4qln_A,singleB,5.5,5,1,34.78733102725761,117
13856,4qln_A,singleB,6.0,1,1,25.697764494212333,117
13857,4qln_A,singleB,4.0,3,1,26.1776240327498,117
13858,4qln_A,singleB,1.5,1,1,28.451216142724025,117
13859,4qln_A,allA,5.5,5,1,33.28417792285097,117
13860,4qln_A,allB,8.5,2,1,33.58036777642556,117
13861,4qln_A,allB,2.5,3,1,34.78031627228252,117
13862,4qln_A,singleA,4.5,4,1,25.697764494212333,117
13863,4qln_A,singleA,5.0,3,1,26.233985591213546,117
13864,4qln_A,singleA,8.0,5,1,26.088530046746598,117
13865,4qln_A,singleB,9.0,1,1,27.377324558838836,117
13866,4qln_A,singleA,7.0,1,1,34.09626812423905,117
13867,4qln_A,singleB,9.5,3,1,32.413983093720525,117
13868,4qln_A,singleB,8.5,4,1,29.133889201409414,117
13869,4qln_A,singleA,3.0,1,1,34.3760847101586,117
13870,4qln_A,allB,7.0,3,1,27.47914845842207,117
13871,4qln_A,allB,8.0,1,1,26.775677395726145,117
13872,4qln_A,singleB,3.5,3,1,34.65949220632062,117
13873,4qln_A,singleA,6.0,3,1,34.34419601621211,117
13874,4qln_A,singleA,9.0,4,1,32.15550497193288,117
13875,4qln_A,singleB,10.0,5,1,32.15550497193288,117
13876,4qln_A,singleA,6.5,1,1,34.09626812423905,117
13877,4qln_A,singleA,9.0,2,1,31.880705763831514,117
13878,4qln_A,allA,2.5,4,1,28.09161084736865,117
13879,4qln_A,allB,5.5,4,1,33.28417792285097,117
13880,4qln_A,allB,2.5,5,1,33.46660574363645,117
13881,4qln_A,singleB,5.0,5,1,24.869169668487125,117
13882,4qln_A,allB,4.0,3,1,34.09626812423905,117
13883,4qln_A,singleB,10.0,2,1,33.45885831883688,117
13884,4qln_A,singleB,2.5,5,1,25.992358492449277,117
13885,4qln_A,allB,1.5,5,1,33.662840046555786,117
13886,4qln_A,allB,2.0,4,1,35.40495728001942,117
13887,4qln_A,singleA,2.0,3,1,32.61613097839779,117
13888,4qln_A,allB,5.0,1,1,32.816390721711,117
13889,4qln_A,allB,2.0,3,1,34.00995148482279,117
13890,4qln_A,singleA,3.0,4,1,34.09626812423905,117
13891,4qln_A,singleA,7.5,2,1,26.775677395726145,117
13892,4qln_A,singleA,8.5,2,1,33.54161594199063,117
13893,4qln_A,singleA,5.0,5,1,32.39576052510575,117
13894,4qln_A,singleA,10.0,4,1,32.15550497193288,117
13895,4qln_A,allA,1.5,3,1,32.65644193723499,117
13896,4qln_A,allA,5.5,1,1,34.09626812423905,117
13897,4qln_A,allB,6.0,2,1,25.697764494212333,117
13898,4qln_A,allA,9.5,5,1,32.021411586624346,117
13899,4qln_A,singleA,8.5,1,1,26.775677395726145,117
13900,4qln_A,singleA,3.5,4,1,34.78031627228252,117
13901,4qln_A,singleB,1.0,2,1,28.09161084736865,117
13902,4qln_A,singleA,2.5,2,1,25.697764494212333,117
13903,4qln_A,allA,1.5,4,1,32.91938334780893,117
13904,4qln_A,allB,1.0,3,1,30.351192727799017,117
13905,4qln_A,singleB,4.0,5,1,27.735542179665426,117
13906,4qln_A,allA,10.0,1,1,34.78733102725761,117
13907,4qln_A,singleA,1.0,5,1,30.21243121630565,117
13908,4qln_A,singleB,8.5,5,1,32.63465948956722,117
13909,4qln_A,allB,7.0,5,1,31.68593694369791,117
13910,4qln_A,allA,8.0,1,1,26.775677395726145,117
13911,4qln_A,allB,10.0,1,1,27.377324558838836,117
13912,4qln_A,singleB,4.5,4,1,27.01935602489445,117
13913,4qln_A,allB,9.5,1,1,27.377324558838836,117
13914,4qln_A,singleB,1.5,4,1,37.42414995694625,117
13915,4qln_A,allB,5.0,3,1,26.233985591213546,117
13916,4qln_A,allA,4.0,2,1,28.72267397022777,117
13917,4qln_A,singleA,5.5,3,1,34.34419601621211,117
13918,4qln_A,allB,4.0,1,1,27.01935602489445,117
13919,4qln_A,singleA,9.5,4,1,32.15550497193288,117
13920,4qln_A,singleA,4.0,2,1,28.72267397022777,117
13921,4qln_A,singleB,2.0,4,1,33.58036777642556,117
13922,4qln_A,singleB,3.5,5,1,28.451216142724025,117
13923,4qln_A,allB,1.5,3,1,26.088530046746598,117
13924,4qln_A,singleA,3.5,3,1,29.935958311034575,117
13925,4qln_A,singleA,6.5,5,1,31.68593694369791,117
13926,4qln_A,allB,3.0,3,1,28.451216142724025,117
13927,4qln_A,singleB,2.0,3,1,27.385594753446565,117
13928,4qln_A,singleB,1.0,1,1,30.664229975657303,117
13929,4qln_A,allB,7.5,5,1,33.278919754102596,117
13930,4qln_A,allB,6.5,3,1,27.821060368001792,117
13931,4qln_A,singleB,2.5,4,1,34.65949220632062,117
13932,4qln_A,allA,3.5,1,1,28.09161084736865,117
13933,4qln_A,allA,4.0,1,1,32.180868540174615,117
13934,4qln_A,singleA,1.5,2,1,32.413983093720525,117
13935,4qln_A,allB,8.0,3,1,33.031982986190826,117
13936,4qln_A,singleB,9.0,3,1,31.68593694369791,117
13937,4qln_A,allA,1.0,1,1,33.53783087798017,117
13938,4qln_A,singleB,9.5,5,1,37.42414995694625,117
13939,4qln_A,allB,2.5,1,1,25.676308145837478,117
13940,4qln_A,singleA,2.0,2,1,25.676308145837478,117
13941,4qln_A,allA,1.5,1,1,33.53783087798017,117
13942,4qln_A,singleB,4.5,3,1,28.451216142724025,117
13943,4qln_A,allA,5.0,3,1,25.697764494212333,117
13944,4qln_A,allA,8.0,3,1,33.031982986190826,117
13945,4qln_A,singleB,2.5,3,1,25.676308145837478,117
13946,4qln_A,singleB,2.5,1,1,27.385594753446565,117
13947,4qln_A,allB,9.0,5,1,34.561236957030346,117
13948,4qln_A,allA,9.5,4,1,33.89358493874615,117
13949,4qln_A,allA,3.5,3,1,28.06756312899287,117
13950,4qln_A,singleA,7.5,4,1,33.46660574363645,117
13951,4qln_A,singleB,7.0,1,1,25.90686395533045,117
13952,4qln_A,singleA,9.5,5,1,31.72247153044668,117
13953,4qln_A,singleB,3.0,3,1,28.451216142724025,117
13954,4qln_A,singleA,4.5,5,1,28.72267397022777,117
13955,4qln_A,singleA,9.0,1,1,27.377324558838836,117
13956,4qln_A,singleB,3.5,1,1,27.01935602489445,117
13957,4qln_A,allA,3.5,5,1,33.78854983570618,117
13958,4qln_A,allA,7.5,5,1,34.33016749158093,117
13959,4qln_A,singleB,3.0,2,1,25.676308145837478,117
13960,4qln_A,allA,9.0,2,1,33.58036777642556,117
13961,4qln_A,allB,2.5,2,1,27.01935602489445,117
13962,4qln_A,allA,9.0,4,1,34.561236957030346,117
13963,4qln_A,allB,8.5,4,1,33.031982986190826,117
13964,4qln_A,allB,7.5,2,1,26.775677395726145,117
13965,4qln_A,allA,9.0,1,1,27.377324558838836,117
13966,4qln_A,allA,4.5,4,1,34.55873840289891,117
13967,4qln_A,allA,6.0,3,1,33.91237532229201,117
13968,4qln_A,allA,4.0,5,1,30.331394626690017,117
